Date,Realised_Volatility,GARCH_Forecast,GARCH_Binary,True_Target
2022-12-30,0.0053313324793154,0.009201682934747905,1,0
2023-01-03,0.0097457278729414,0.008979735774817057,1,1
2023-01-04,0.0066269040198455,0.008837663383709086,0,0
2023-01-05,0.0075951014464613,0.008753476496699329,1,1
2023-01-06,0.0119211864042678,0.008731681832716543,1,1
2023-01-09,0.0103659406026881,0.008768290924184527,0,0
2023-01-10,0.0057011648676583,0.008934564254175348,0,0
2023-01-11,0.0044665526647597,0.008762419736578203,1,0
2023-01-12,0.0128865451707741,0.008555384641339038,1,1
2023-01-13,0.0078595803065814,0.00849675345299171,0,0
2023-01-17,0.0084251335384819,0.008371858538628306,1,1
2023-01-18,0.0042248962046511,0.008504541268317123,1,0
2023-01-19,0.0050161386946083,0.008364901452002506,1,1
2023-01-20,0.0074146205808106,0.008391291635122594,1,1
2023-01-23,0.008596026023468,0.008783501114892124,1,1
2023-01-24,0.0080071034655864,0.009356861519308526,1,0
2023-01-25,0.0048979897250402,0.009131953889957738,1,0
2023-01-26,0.00687398518343,0.008913054786545763,1,1
2023-01-27,0.0071593099924724,0.008782916346644605,1,1
2023-01-30,0.0078497816536855,0.008684981554198057,1,1
2023-01-31,0.0092339469933384,0.009074739182736727,1,1
2023-02-01,0.0113317611309191,0.008906983056284732,0,1
2023-02-02,0.0134701559780173,0.009392452095157171,0,1
2023-02-03,0.0068072015905296,0.009342290707247252,0,0
2023-02-06,0.008699366940238,0.0092480613461948,1,1
2023-02-07,0.011930021759435,0.009026134837650978,1,1
2023-02-08,0.0064356358942951,0.009169688179716296,0,0
2023-02-09,0.0074699818243109,0.008949448997359265,1,1
2023-02-10,0.0080182515966824,0.008738512724328901,1,1
2023-02-13,0.0054392728588209,0.008925272198557162,1,0
2023-02-14,0.0105213055024567,0.008793440022343911,1,1
2023-02-15,0.0064820908270109,0.008993605546793454,0,0
2023-02-16,0.007564918374255,0.008794779931006781,1,1
2023-02-17,0.0066099611295225,0.00877924163426195,1,0
2023-02-21,0.00734544375326,0.008706564882220295,1,1
2023-02-22,0.0187237542470371,0.008704242029891984,1,1
2023-02-23,0.0094162267491325,0.008498566253618372,0,0
2023-02-24,0.006622800053031,0.010703900260000726,1,0
2023-02-27,0.0046597569927484,0.010480911782602423,1,0
2023-02-28,0.0060843133587346,0.010233660762250477,1,1
2023-03-01,0.004086518120798,0.010010682833165495,1,0
2023-03-02,0.0065682165154279,0.009848232488525612,1,1
2023-03-03,0.004256435531983,0.009702993298224364,1,0
2023-03-06,0.0061218328485544,0.009546645538789342,1,1
2023-03-07,0.0066455840891501,0.009353275030953453,1,1
2023-03-08,0.0055651033487109,0.009154256960396612,1,0
2023-03-09,0.0064080666590442,0.00913302862204668,1,1
2023-03-10,0.0084257135456611,0.009074371452134493,1,1
2023-03-13,0.0093549762452828,0.008929272885046045,1,1
2023-03-14,0.0073190202208983,0.008718017662053766,0,0
2023-03-15,0.0078331031107924,0.008830757727331781,1,1
2023-03-16,0.0075177087808726,0.00862657970944251,1,0
2023-03-17,0.0044321559566297,0.008835360765968922,1,0
2023-03-20,0.0076527295335792,0.008631863510405284,1,1
2023-03-21,0.0069021564717609,0.008432670111343441,1,0
2023-03-22,0.009518193871693,0.008250198030483866,1,1
2023-03-23,0.0051111290715863,0.008068218157754744,0,0
2023-03-24,0.0051366970689021,0.007989722009998142,1,1
2023-03-27,0.0038889433046433,0.00784828733529573,1,0
2023-03-28,0.0063432440613297,0.007682070661270511,1,1
2023-03-29,0.0056659253850715,0.00750537638503192,1,0
2023-03-30,0.0026382102891302,0.007403236020057976,1,0
2023-03-31,0.0041180621109497,0.007260536485693949,1,1
2023-04-03,0.0044322245768041,0.0071195720244084035,1,1
2023-04-04,0.0044333418948433,0.006953622246662283,1,1
2023-04-05,0.0055385827290345,0.006868302683875741,1,1
2023-04-06,0.0044940894174205,0.006809215600079678,1,0
2023-04-10,0.004668240141349,0.006648406379636093,1,1
2023-04-11,0.0036724332909795,0.0065639183972649355,1,0
2023-04-12,0.0077482963879004,0.006465206045328082,1,1
2023-04-13,0.0036786994006396,0.006468390822630976,0,0
2023-04-14,0.0050571305979443,0.0063129479972087905,1,1
2023-04-17,0.0039064872394801,0.006182157733116446,1,0
2023-04-18,0.0048154927445706,0.006045653230539356,1,1
2023-04-19,0.0042063332828529,0.006031560380704932,1,0
2023-04-20,0.0048411664235117,0.005901158474217198,1,1
2023-04-21,0.0041774700339716,0.006006327128848896,1,0
2023-04-24,0.0049075742712125,0.0058613659206113305,1,1
2023-04-25,0.0057759102692927,0.0057235499671025114,1,1
2023-04-26,0.0038169879195233,0.005840710653859316,1,0
2023-04-27,0.0065120304977842,0.0058667416419853615,1,1
2023-04-28,0.0035412530668808,0.00574671478208459,0,0
2023-05-01,0.0052677327784025,0.005691957085373624,1,1
2023-05-02,0.0045460837905973,0.005947749714869048,1,0
2023-05-03,0.0056219626084285,0.005968650302174998,1,1
2023-05-04,0.0034331310951858,0.005890899382629618,1,0
2023-05-05,0.0044187199874098,0.005779041823456536,1,1
2023-05-08,0.003530302293862,0.005999060754001854,1,0
2023-05-09,0.0030928000181247,0.005914030772832857,1,0
2023-05-10,0.0050490460197449,0.00588721834950788,1,1
2023-05-11,0.0048236072318476,0.00577486823887125,1,0
2023-05-12,0.0036651981251379,0.005678410926292337,1,0
2023-05-15,0.0039679348676421,0.0055723596746772045,1,1
2023-05-16,0.0061570582086793,0.0055481623199551515,1,1
2023-05-17,0.0034331164899561,0.005436866402651072,0,0
2023-05-18,0.0070785145333449,0.005562877258730244,1,1
2023-05-19,0.0050562676645685,0.005971324748051982,0,0
2023-05-22,0.0039877451003388,0.005884940651471757,1,0
2023-05-23,0.0029369879978818,0.005756536600329417,1,0
2023-05-24,0.0482814045804702,0.00569737582369792,1,1
2023-05-25,0.0121530170065691,0.005579105773781768,0,0
2023-05-26,0.0047137026877099,0.012513660235491456,1,0
2023-05-30,0.0104384733405095,0.012252914204992374,1,1
2023-05-31,0.0084894951773299,0.01203304845377732,1,0
2023-06-01,0.0072695411982829,0.012164062165377748,1,0
2023-06-02,0.0074803950508026,0.012142155874457938,1,1
2023-06-05,0.004738013951934,0.011847520162071851,1,0
2023-06-06,0.0052584110445883,0.011548599003975776,1,1
2023-06-07,0.0073135803038378,0.011285178093536222,1,1
2023-06-08,0.0049192097187282,0.011137556372884558,1,0
2023-06-09,0.0052572546287069,0.010948951594248699,1,1
2023-06-12,0.0056502257978819,0.010684269157616468,1,1
2023-06-13,0.0052366688902376,0.010462311961981526,1,0
2023-06-14,0.0071513906163374,0.010389834307584828,1,1
2023-06-15,0.0068598263656753,0.01041450269706357,1,0
2023-06-16,0.0043633578718263,0.01017544825985146,1,0
